date,temperature_2m,relative_humidity_2m,precipitation,rain,cloud_cover,wind_speed_10m,weather_code,pressure_msl,is_day,vapour_pressure_deficit,shortwave_radiation,apparent_temperature,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,weather_condition
2025-01-01 00:00:00+00:00,25.85,27.896322,0.0,0.0,0.0,11.734564,0.0,1012.6,1.0,2.4030938,54.0,23.113243,0.15202285,29.9,0.133,Sunny
2025-01-01 01:00:00+00:00,24.1,26.748075,0.0,0.0,0.0,14.019216,0.0,1013.0,0.0,2.1999912,0.0,20.591618,0.15519373,28.7,0.13,Sunny
2025-01-01 02:00:00+00:00,22.5,25.476387,0.0,0.0,0.0,13.929953,0.0,1013.7,0.0,2.0324721,0.0,18.628262,0.15055986,27.1,0.13,Sunny
2025-01-01 03:00:00+00:00,21.1,25.9216,0.0,0.0,0.0,13.0806875,0.0,1014.1,0.0,1.8550322,0.0,17.193653,0.13599388,25.7,0.13,Sunny
2025-01-01 04:00:00+00:00,20.05,27.258875,0.0,0.0,0.0,13.433838,0.0,1013.9,0.0,1.7075365,0.0,16.060156,0.13214752,24.4,0.13,Sunny
2025-01-01 05:00:00+00:00,18.9,30.026548,0.0,0.0,0.0,13.581354,0.0,1013.8,0.0,1.5293787,0.0,14.945564,0.12314927,23.3,0.13,Sunny
2025-01-01 06:00:00+00:00,17.5,34.227276,0.0,0.0,0.0,13.379461,0.0,1013.6,0.0,1.3167498,0.0,13.675438,0.10816062,22.25,0.13,Sunny
2025-01-01 07:00:00+00:00,16.2,39.352715,0.0,0.0,0.0,12.881008,0.0,1013.6,0.0,1.1181324,0.0,12.587988,0.090995945,21.25,0.13,Sunny
2025-01-01 08:00:00+00:00,15.0,45.615837,0.0,0.0,0.0,12.638512,0.0,1013.8,0.0,0.9285496,0.0,11.60828,0.07517333,20.3,0.129,Sunny
2025-01-01 09:00:00+00:00,13.9,52.3577,0.0,0.0,0.0,11.196232,0.0,1014.4,0.0,0.75766623,0.0,10.905289,0.05436647,19.35,0.129,Sunny
2025-01-01 10:00:00+00:00,13.1,57.7176,0.0,0.0,0.0,9.984729,0.0,1015.1,1.0,0.6383255,5.0,10.416166,0.04429289,18.55,0.129,Sunny
2025-01-01 11:00:00+00:00,13.65,58.258232,0.0,0.0,0.0,9.339208,0.0,1015.8,1.0,0.6531282,119.0,11.199853,0.08019464,18.35,0.129,Sunny
2025-01-01 12:00:00+00:00,15.4,53.863926,0.0,0.0,0.0,7.193247,0.0,1016.1,1.0,0.8081588,328.0,13.373793,0.17989793,19.2,0.129,Sunny
2025-01-01 13:00:00+00:00,17.75,48.84771,0.0,0.0,0.0,5.369916,0.0,1016.6,1.0,1.0401815,547.0,16.162502,0.31229103,19.95,0.129,Sunny
2025-01-01 14:00:00+00:00,21.1,40.34719,0.0,0.0,0.0,6.114703,0.0,1016.2,1.0,1.4935641,750.0,20.704174,0.4680781,22.6,0.129,Sunny
2025-01-01 15:00:00+00:00,24.4,31.480207,0.0,0.0,0.0,6.522361,0.0,1015.7,1.0,2.0949893,916.0,24.792702,0.6164296,25.6,0.129,Sunny
2025-01-01 16:00:00+00:00,27.35,23.659084,0.0,0.0,0.0,6.989936,0.0,1015.2,1.0,2.7790005,1030.0,28.000301,0.734569,28.6,0.129,Sunny
2025-01-01 17:00:00+00:00,29.45,18.781702,0.0,0.0,0.0,8.037761,0.0,1014.8,1.0,3.339716,1082.0,29.895687,0.8041769,31.25,0.129,Sunny
2025-01-01 18:00:00+00:00,30.8,15.679948,0.0,0.0,0.0,8.604301,0.0,1014.4,1.0,3.7460866,1069.0,30.791283,0.81620574,33.4,0.129,Sunny
2025-01-01 19:00:00+00:00,31.4,14.359712,0.0,0.0,0.0,8.790563,0.0,1014.0,1.0,3.936835,993.0,30.777702,0.77024794,34.9,0.129,Sunny
2025-01-01 20:00:00+00:00,31.8,13.737299,0.0,0.0,0.0,7.748368,0.0,1013.1,1.0,4.056346,859.0,30.521996,0.6673858,35.7,0.129,Sunny
2025-01-01 21:00:00+00:00,31.9,14.159826,0.0,0.0,0.0,8.39657,0.0,1012.6,1.0,4.05932,677.0,29.503704,0.545428,35.75,0.129,Sunny
2025-01-01 22:00:00+00:00,30.8,17.076654,0.0,0.0,0.0,12.096214,0.0,1012.6,1.0,3.6839256,463.0,27.41644,0.4329042,34.95,0.129,Sunny
2025-01-01 23:00:00+00:00,27.9,27.41314,0.0,0.0,0.0,14.975741,0.0,1013.1,1.0,2.728266,242.0,25.03951,0.29133976,33.25,0.129,Sunny
2025-01-02 00:00:00+00:00,24.85,34.77434,0.0,0.0,0.0,11.098865,0.0,1013.5,1.0,2.0484123,56.0,22.769451,0.13027138,31.05,0.129,Sunny
2025-01-02 01:00:00+00:00,22.9,41.412907,0.0,0.0,0.0,6.379216,0.0,1014.1,0.0,1.6366503,0.0,21.732798,0.051384438,29.0,0.129,Sunny
2025-01-02 02:00:00+00:00,21.6,45.58346,0.0,0.0,0.0,2.3469129,0.0,1014.7,0.0,1.4046631,0.0,21.089558,0.0067408103,27.1,0.129,Sunny
2025-01-02 03:00:00+00:00,20.3,49.541588,0.0,0.0,0.0,4.8366103,0.0,1014.8,0.0,1.2026044,0.0,19.440773,0.025964333,25.45,0.129,Sunny
2025-01-02 04:00:00+00:00,19.0,53.88603,0.0,0.0,0.0,3.4763772,0.0,1014.3,0.0,1.0139617,0.0,18.353422,0.010691885,24.05,0.129,Sunny
2025-01-02 05:00:00+00:00,17.65,59.041595,0.0,0.0,0.0,2.0523157,0.0,1014.1,0.0,0.8275815,0.0,17.239248,0.0,22.75,0.129,Sunny
2025-01-02 06:00:00+00:00,16.55,63.08689,0.0,0.0,0.0,3.3481934,0.0,1013.8,0.0,0.69573486,0.0,15.936703,0.0028219928,21.6,0.129,Sunny
2025-01-02 07:00:00+00:00,15.95,64.23625,0.0,0.0,0.0,3.9763298,0.0,1013.5,0.0,0.6488235,0.0,15.162863,0.0054494957,20.55,0.129,Sunny
2025-01-02 08:00:00+00:00,16.05,57.85836,0.0,0.0,0.0,7.344794,0.0,1013.5,0.0,0.7694627,0.0,14.39353,0.03019279,19.65,0.129,Sunny
2025-01-02 09:00:00+00:00,15.2,56.471394,0.0,0.0,0.0,10.441551,0.0,1013.5,0.0,0.7527574,0.0,12.814783,0.046986893,18.95,0.129,Sunny
2025-01-02 10:00:00+00:00,13.95,63.352547,0.0,0.0,0.0,10.766949,0.0,1013.5,1.0,0.5846666,5.0,11.635722,0.039514285,18.35,0.129,Sunny
2025-01-02 11:00:00+00:00,14.8,64.8538,0.0,0.0,0.0,8.287822,0.0,1013.8,1.0,0.59233916,117.0,13.1329365,0.07186933,18.4,0.129,Sunny
2025-01-02 12:00:00+00:00,16.65,58.79816,0.0,0.0,0.0,6.792466,0.0,1014.0,1.0,0.7815429,325.0,15.278473,0.18021977,19.4,0.129,Sunny
2025-01-02 13:00:00+00:00,19.15,52.49429,0.0,0.0,0.0,6.156947,0.0,1014.3,1.0,1.0543761,544.0,18.043915,0.3209686,20.3,0.129,Sunny
2025-01-02 14:00:00+00:00,22.2,43.79706,0.0,0.0,0.0,5.6060677,0.0,1013.8,1.0,1.5047972,747.0,22.435072,0.47531357,23.1,0.129,Sunny
2025-01-02 15:00:00+00:00,25.4,34.577717,0.0,0.0,0.0,4.3498964,0.0,1013.5,1.0,2.1228464,911.0,26.724424,0.6183243,26.2,0.129,Sunny
2025-01-02 16:00:00+00:00,28.35,25.629152,0.0,0.0,0.0,4.2021422,0.0,1013.1,1.0,2.8694663,1025.0,29.973946,0.7309179,29.35,0.129,Sunny
2025-01-02 17:00:00+00:00,30.55,19.384867,0.0,0.0,0.0,5.5829024,0.0,1012.9,1.0,3.530518,1078.0,31.740509,0.8004112,32.2,0.129,Sunny
2025-01-02 18:00:00+00:00,31.75,16.759102,0.0,0.0,0.0,5.994297,0.0,1012.6,1.0,3.9029334,1066.0,32.561367,0.80675316,34.45,0.129,Sunny
2025-01-02 19:00:00+00:00,32.6,15.363942,0.0,0.0,0.0,5.5596404,0.0,1012.1,1.0,4.1633,989.0,32.91353,0.7527554,36.0,0.128,Sunny
2025-01-02 20:00:00+00:00,33.0,15.67198,0.0,0.0,0.0,4.8433046,0.0,1011.4,1.0,4.2422895,854.0,32.710136,0.64547986,36.85,0.128,Sunny
2025-01-02 21:00:00+00:00,32.15,19.573044,0.0,0.0,0.0,10.310403,0.0,1011.2,1.0,3.8568757,671.0,30.348305,0.5631537,36.8,0.128,Sunny
2025-01-02 22:00:00+00:00,30.0,23.058805,0.0,0.0,0.0,14.113653,0.0,1011.3,1.0,3.2650323,458.0,27.085077,0.43637672,35.6,0.128,Sunny
2025-01-02 23:00:00+00:00,27.55,25.065565,0.0,0.0,0.0,13.504799,0.0,1011.7,1.0,2.7597723,239.0,24.53204,0.2787974,33.7,0.128,Sunny
2025-01-03 00:00:00+00:00,25.15,29.791828,0.0,0.0,0.0,7.8728137,0.0,1012.3,1.0,2.2447734,56.0,23.055592,0.10481066,31.45,0.128,Sunny
2025-01-03 01:00:00+00:00,23.85,35.08465,0.0,0.0,0.0,4.846648,0.0,1013.0,0.0,1.9203783,0.0,22.49326,0.043332063,29.5,0.128,Sunny
2025-01-03 02:00:00+00:00,22.15,39.825344,0.0,0.0,0.0,5.4149795,0.0,1013.2,0.0,1.6063423,0.0,20.798038,0.042665277,27.6,0.128,Sunny
2025-01-03 03:00:00+00:00,20.75,44.888836,0.0,0.0,0.0,4.3536186,0.0,1013.0,0.0,1.3504592,0.0,19.680777,0.026177535,25.95,0.128,Sunny
2025-01-03 04:00:00+00:00,19.5,49.659733,0.0,0.0,0.0,1.9881649,0.0,1012.6,0.0,1.141881,0.0,18.867687,0.0006607006,24.5,0.128,Sunny
2025-01-03 05:00:00+00:00,18.4,54.276814,0.0,0.0,0.0,3.550155,0.0,1012.3,0.0,0.96841455,0.0,17.620224,0.010676322,23.2,0.128,Sunny
2025-01-03 06:00:00+00:00,17.3,61.79355,0.0,0.0,0.0,1.4512063,0.0,1011.9,0.0,0.7551186,0.0,17.07528,0.0,22.05,0.128,Sunny
2025-01-03 07:00:00+00:00,16.5,63.714092,0.0,0.0,0.0,1.8,0.0,1011.8,0.0,0.68174255,0.0,16.140282,0.0,21.05,0.128,Sunny
2025-01-03 08:00:00+00:00,15.75,67.06031,0.0,0.0,0.0,2.5582807,0.0,1011.9,0.0,0.58999634,0.0,15.293837,0.0,20.15,0.128,Sunny
2025-01-03 09:00:00+00:00,15.1,69.446754,0.0,0.0,0.0,2.1749482,0.0,1012.2,0.0,0.52493536,0.0,14.6720085,0.0,19.35,0.128,Sunny
2025-01-03 10:00:00+00:00,14.85,69.3971,0.0,0.0,0.0,4.445672,0.0,1012.8,1.0,0.51741076,4.0,14.021948,0.012226053,18.65,0.128,Sunny
2025-01-03 11:00:00+00:00,16.45,63.064167,0.0,0.0,0.0,4.0449967,0.0,1013.3,1.0,0.69175804,112.0,15.707487,0.05872114,18.9,0.128,Sunny
2025-01-03 12:00:00+00:00,19.6,48.19675,0.0,0.0,0.0,2.0124612,0.0,1013.9,1.0,1.1823951,317.0,18.872623,0.17527518,20.3,0.128,Sunny
2025-01-03 13:00:00+00:00,21.95,42.562054,0.0,0.0,0.0,0.9,0.0,1014.1,1.0,1.5146887,534.0,21.462217,0.32057217,21.85,0.128,Sunny
2025-01-03 14:00:00+00:00,25.25,33.044735,0.0,0.0,0.0,3.4949677,0.0,1013.6,1.0,2.1533992,736.0,25.390215,0.4921563,24.85,0.128,Sunny
2025-01-03 15:00:00+00:00,28.1,28.514984,0.0,0.0,0.0,4.5,0.0,1013.5,1.0,2.7182183,900.0,29.19434,0.63870734,28.0,0.128,Sunny
2025-01-03 16:00:00+00:00,30.3,25.02512,0.0,0.0,0.0,5.068846,0.0,1013.5,1.0,3.2365284,1012.0,31.982338,0.7470272,31.05,0.128,Sunny
2025-01-03 17:00:00+00:00,31.85,22.369797,0.0,0.0,0.0,6.601363,0.0,1013.2,1.0,3.6599817,1064.0,33.457573,0.8122255,33.65,0.128,Sunny
2025-01-03 18:00:00+00:00,32.55,21.501682,0.0,0.0,0.0,9.102021,0.0,1013.2,1.0,3.8499231,1050.0,33.57151,0.826674,35.55,0.128,Sunny
2025-01-03 19:00:00+00:00,32.5,22.535816,0.0,0.0,0.0,12.98248,0.0,1012.9,1.0,3.7884328,974.0,32.51477,0.7961009,36.6,0.128,Sunny
2025-01-03 20:00:00+00:00,30.95,25.282476,0.0,0.0,0.0,16.459915,0.0,1013.0,1.0,3.3471794,839.0,29.733894,0.70181614,36.65,0.128,Sunny
2025-01-03 21:00:00+00:00,29.35,26.162891,0.0,0.0,0.0,15.890034,0.0,1012.9,1.0,3.0182931,660.0,27.070255,0.5640565,35.9,0.128,Sunny
2025-01-03 22:00:00+00:00,28.1,28.611923,0.0,0.0,0.0,11.9466305,0.0,1012.8,1.0,2.7145267,453.0,25.881153,0.39114958,34.6,0.128,Sunny
2025-01-03 23:00:00+00:00,26.45,32.935425,0.0,0.0,0.0,8.260411,0.0,1012.8,1.0,2.3154235,237.0,24.939465,0.21137981,32.9,0.128,Sunny
2025-01-04 00:00:00+00:00,24.3,38.839268,0.0,0.0,0.0,8.78872,0.0,1013.3,1.0,1.858617,56.0,22.862532,0.10175195,30.8,0.128,Sunny
2025-01-04 01:00:00+00:00,21.85,50.29073,0.0,0.0,0.0,8.2584505,0.0,1014.1,0.0,1.3027713,0.0,20.968172,0.05402164,29.0,0.128,Sunny
2025-01-04 02:00:00+00:00,20.55,55.559624,0.0,0.0,0.0,5.771239,0.0,1014.7,0.0,1.0755183,0.0,20.12335,0.027545018,27.15,0.128,Sunny
2025-01-04 03:00:00+00:00,19.5,60.08008,0.0,0.0,0.0,5.4149795,0.0,1015.4,0.0,0.9053961,0.0,19.187899,0.019654412,25.6,0.128,Sunny
2025-01-04 04:00:00+00:00,18.4,64.77589,0.0,0.0,0.0,5.0688457,0.0,1015.6,0.0,0.7459545,0.0,18.170162,0.012428335,24.25,0.128,Sunny
2025-01-04 05:00:00+00:00,17.35,69.65842,0.0,0.0,1.0,5.8104043,0.0,1015.7,0.0,0.601519,0.0,17.043919,0.010957647,23.05,0.128,Sunny
2025-01-04 06:00:00+00:00,16.45,74.236496,0.0,0.0,63.0,4.5322843,2.0,1015.6,0.0,0.48246157,0.0,16.36231,0.0010008835,22.05,0.128,Cloudy
2025-01-04 07:00:00+00:00,15.8,77.378586,0.0,0.0,98.0,3.4949677,3.0,1015.4,0.0,0.40643692,0.0,15.863768,0.0,21.1,0.128,Cloudy
2025-01-04 08:00:00+00:00,15.4,78.864265,0.0,0.0,100.0,2.5455842,3.0,1015.3,0.0,0.37015235,0.0,15.570614,0.0,20.3,0.128,Cloudy
2025-01-04 09:00:00+00:00,15.15,79.6129,0.0,0.0,76.0,2.50064,2.0,1015.5,0.0,0.35136425,0.0,15.2957,0.0,19.65,0.128,Cloudy
2025-01-04 10:00:00+00:00,14.75,81.68899,0.0,0.0,25.0,4.6834598,1.0,1015.8,1.0,0.30757093,4.0,14.577463,0.002752624,19.05,0.128,Sunny
2025-01-04 11:00:00+00:00,15.85,76.37215,0.0,0.0,20.0,4.143911,1.0,1016.1,1.0,0.4258802,104.0,15.771622,0.049877804,19.2,0.128,Sunny
2025-01-04 12:00:00+00:00,17.5,69.68774,0.0,0.0,21.0,3.4247334,1.0,1016.4,1.0,0.60664475,300.0,17.589407,0.16133639,20.35,0.128,Sunny
2025-01-04 13:00:00+00:00,19.15,64.302185,0.0,0.0,42.0,2.3400002,1.0,1016.5,1.0,0.7921876,493.0,19.509705,0.28863367,21.6,0.128,Sunny
2025-01-04 14:00:00+00:00,21.65,56.01948,0.0,0.0,53.0,4.0449967,2.0,1016.2,1.0,1.1385697,686.0,22.719767,0.43183634,24.1,0.128,Cloudy
2025-01-04 15:00:00+00:00,24.45,47.445232,0.0,0.0,30.0,3.9640884,1.0,1015.9,1.0,1.6112213,876.0,26.776278,0.5845903,26.95,0.128,Sunny
2025-01-04 16:00:00+00:00,26.85,41.418438,0.0,0.0,36.0,3.2048087,1.0,1015.6,1.0,2.0702631,979.0,30.025581,0.68309134,29.75,0.128,Sunny
2025-01-04 17:00:00+00:00,28.75,37.068695,0.0,0.0,20.0,3.7971036,1.0,1015.0,1.0,2.4843469,1042.0,32.214138,0.749895,32.4,0.128,Sunny
2025-01-04 18:00:00+00:00,30.15,33.416233,0.0,0.0,88.0,5.8769383,3.0,1014.3,1.0,2.849156,1038.0,33.04625,0.7690502,34.5,0.128,Cloudy
2025-01-04 19:00:00+00:00,31.0,30.495905,0.0,0.0,100.0,7.9932966,3.0,1013.4,1.0,3.1220722,956.0,32.771923,0.7300197,35.8,0.128,Cloudy
2025-01-04 20:00:00+00:00,31.1,30.023462,0.0,0.0,97.0,9.511088,3.0,1012.4,1.0,3.1612475,820.0,31.744778,0.64519924,36.3,0.128,Cloudy
2025-01-04 21:00:00+00:00,30.65,31.111643,0.0,0.0,17.0,10.99769,0.0,1011.7,1.0,3.0333242,642.0,30.071747,0.5283318,36.0,0.128,Sunny
2025-01-04 22:00:00+00:00,29.2,34.949238,0.0,0.0,16.0,12.750811,0.0,1011.6,1.0,2.6357117,447.0,28.002567,0.39432287,35.0,0.128,Sunny
2025-01-04 23:00:00+00:00,26.9,39.963314,0.0,0.0,10.0,12.189602,0.0,1011.8,1.0,2.1279798,234.0,25.786234,0.23698805,33.25,0.128,Sunny
2025-01-05 00:00:00+00:00,24.5,45.62431,0.0,0.0,43.0,10.172787,1.0,1011.9,1.0,1.6720856,55.0,23.633755,0.105310686,31.15,0.128,Sunny
2025-01-05 01:00:00+00:00,23.45,52.915874,0.0,0.0,12.0,8.836514,0.0,1012.1,0.0,1.3594017,0.0,23.212105,0.057037294,29.5,0.128,Sunny
2025-01-05 02:00:00+00:00,21.7,58.656437,0.0,0.0,13.0,9.931042,0.0,1012.6,0.0,1.0735291,0.0,21.286327,0.051928587,27.8,0.128,Sunny
2025-01-05 03:00:00+00:00,19.95,64.05729,0.0,0.0,75.0,8.139901,2.0,1012.5,0.0,0.8381747,0.0,19.695963,0.03125086,26.25,0.128,Cloudy
2025-01-05 04:00:00+00:00,18.9,67.71166,0.0,0.0,100.0,6.6818557,3.0,1012.3,0.0,0.7054337,0.0,18.80848,0.01826927,24.9,0.128,Cloudy
2025-01-05 05:00:00+00:00,18.6,68.54306,0.0,0.0,98.0,4.7110505,3.0,1011.8,0.0,0.6745223,0.0,18.76252,0.007403072,23.85,0.128,Cloudy
2025-01-05 06:00:00+00:00,18.1,70.26384,0.0,0.0,99.0,4.942631,3.0,1011.2,0.0,0.6179745,0.0,18.195648,0.0068116253,22.9,0.128,Cloudy
2025-01-05 07:00:00+00:00,17.75,71.82783,0.0,0.0,100.0,4.599695,3.0,1011.0,0.0,0.57273936,0.0,17.895794,0.0037425372,22.15,0.128,Cloudy
2025-01-05 08:00:00+00:00,17.85,71.37702,0.0,0.0,100.0,0.35999998,3.0,1011.3,0.0,0.5855746,0.0,18.614046,0.0,21.6,0.128,Cloudy
2025-01-05 09:00:00+00:00,17.6,73.226036,0.0,0.0,100.0,1.2727921,3.0,1011.6,0.0,0.53919446,0.0,18.281055,0.0,21.0,0.128,Cloudy
2025-01-05 10:00:00+00:00,17.55,73.93964,0.0,0.0,100.0,3.2048087,3.0,1012.1,1.0,0.52317035,3.0,17.982918,0.00809678,20.6,0.128,Cloudy
2025-01-05 11:00:00+00:00,18.55,70.81089,0.0,0.0,100.0,2.657668,3.0,1012.4,1.0,0.6239251,63.0,19.164257,0.04408972,20.75,0.128,Cloudy
2025-01-05 12:00:00+00:00,20.35,63.31391,0.0,0.0,40.0,2.9301877,1.0,1012.8,1.0,0.8768946,191.0,20.92366,0.12512903,21.6,0.128,Sunny
2025-01-05 13:00:00+00:00,23.55,53.98516,0.0,0.0,73.0,2.6999998,2.0,1013.1,1.0,1.3365183,505.0,24.346762,0.32383403,23.85,0.128,Cloudy
2025-01-05 14:00:00+00:00,26.15,47.593994,0.0,0.0,46.0,3.0547013,1.0,1012.8,1.0,1.7771287,699.0,28.034801,0.477943,26.6,0.128,Sunny
2025-01-05 15:00:00+00:00,28.95,41.06128,0.0,0.0,7.0,4.86,0.0,1012.5,1.0,2.3535419,867.0,31.69471,0.62851924,29.5,0.128,Sunny
2025-01-05 16:00:00+00:00,31.15,33.256557,0.0,0.0,91.0,6.1226463,3.0,1012.4,1.0,3.0235033,996.0,34.001724,0.7506739,32.35,0.128,Cloudy
2025-01-05 17:00:00+00:00,32.35,28.527428,0.0,0.0,71.0,5.6521144,2.0,1011.9,1.0,3.4654546,979.0,34.75975,0.7549901,34.65,0.128,Cloudy
2025-01-05 18:00:00+00:00,33.3,25.478096,0.0,0.0,72.0,5.369916,2.0,1011.2,1.0,3.8114,1021.0,35.751247,0.7891022,36.65,0.128,Cloudy
2025-01-05 19:00:00+00:00,34.05,23.240452,0.0,0.0,45.0,5.692099,1.0,1010.4,1.0,4.093726,949.0,35.764988,0.74391055,38.0,0.128,Sunny
2025-01-05 20:00:00+00:00,34.2,22.740679,0.0,0.0,92.0,5.7176566,3.0,1009.9,1.0,4.1549277,822.0,35.058468,0.6490852,38.7,0.127,Cloudy
2025-01-05 21:00:00+00:00,33.5,24.369423,0.0,0.0,96.0,9.299225,3.0,1009.4,1.0,3.911685,588.0,32.487698,0.5160399,38.35,0.127,Cloudy
2025-01-05 22:00:00+00:00,31.7,30.587168,0.0,0.0,4.0,13.418153,0.0,1009.4,1.0,3.2442093,396.0,30.45171,0.403103,37.15,0.127,Sunny
2025-01-05 23:00:00+00:00,28.7,39.68361,0.0,0.0,100.0,14.205182,3.0,1010.0,1.0,2.3740983,233.0,27.797176,0.26332173,35.25,0.127,Cloudy
2025-01-06 00:00:00+00:00,26.55,45.1461,0.0,0.0,60.0,9.107359,2.0,1010.7,1.0,1.9045417,46.0,26.410097,0.10520004,33.05,0.127,Cloudy
2025-01-06 01:00:00+00:00,25.7,46.70716,0.0,0.0,75.0,7.7734165,2.0,1010.5,0.0,1.7598534,0.0,25.667578,0.06172051,31.15,0.127,Cloudy
2025-01-06 02:00:00+00:00,24.2,51.579586,0.0,0.0,21.0,8.61371,1.0,1010.9,0.0,1.4623479,0.0,24.098639,0.05875976,29.5,0.127,Sunny
2025-01-06 03:00:00+00:00,22.55,57.538677,0.0,0.0,22.0,7.79215,1.0,1011.2,0.0,1.1610196,0.0,22.622526,0.041488755,27.9,0.127,Sunny
2025-01-06 04:00:00+00:00,21.6,61.16666,0.0,0.0,0.0,4.5322843,0.0,1011.6,0.0,1.0021783,0.0,22.166271,0.014524767,26.55,0.127,Sunny
2025-01-06 05:00:00+00:00,20.75,64.86125,0.0,0.0,0.0,1.8,0.0,1011.3,0.0,0.8608098,0.0,21.750893,0.0,25.35,0.127,Sunny
2025-01-06 06:00:00+00:00,19.9,69.02521,0.0,0.0,0.0,4.0449963,0.0,1011.0,0.0,0.7200465,0.0,20.627855,0.0042553935,24.3,0.127,Sunny
2025-01-06 07:00:00+00:00,18.9,73.93187,0.0,0.0,0.0,4.896529,0.0,1010.7,0.0,0.5694895,0.0,19.540365,0.0039019187,23.35,0.128,Sunny
2025-01-06 08:00:00+00:00,17.85,78.70622,0.0,0.0,0.0,5.5916004,0.0,1010.9,0.0,0.43559432,0.0,18.371353,0.0017626411,22.45,0.128,Sunny
2025-01-06 09:00:00+00:00,17.1,81.72306,0.0,0.0,0.0,6.2145634,0.0,1011.3,0.0,0.35661793,0.0,17.476744,0.00043402554,21.7,0.128,Sunny
2025-01-06 10:00:00+00:00,16.5,84.07156,0.0,0.0,0.0,6.391901,0.0,1012.0,1.0,0.29920137,3.0,16.797497,0.008005264,21.05,0.128,Sunny
2025-01-06 11:00:00+00:00,17.85,77.18956,0.0,0.0,0.0,4.942631,0.0,1012.9,1.0,0.4666282,99.0,18.358335,0.052687567,21.1,0.128,Sunny
2025-01-06 12:00:00+00:00,19.95,67.704735,0.0,0.0,1.0,4.8733153,0.0,1013.3,1.0,0.7530793,295.0,20.467463,0.17250185,22.15,0.128,Sunny
2025-01-06 13:00:00+00:00,21.75,63.010616,0.0,0.0,7.0,5.3305535,0.0,1014.0,1.0,0.9633341,492.0,22.416853,0.30716416,23.9,0.128,Sunny
2025-01-06 14:00:00+00:00,24.45,52.659077,0.0,0.0,0.0,6.1437774,0.0,1014.0,1.0,1.4512367,705.0,25.866938,0.4704345,26.3,0.128,Sunny
2025-01-06 15:00:00+00:00,26.95,45.549194,0.0,0.0,0.0,6.7757506,0.0,1013.6,1.0,1.935424,871.0,29.29808,0.61191,28.95,0.128,Sunny
2025-01-06 16:00:00+00:00,28.8,40.75515,0.0,0.0,0.0,6.502461,0.0,1013.6,1.0,2.3453803,982.0,31.862297,0.7125597,31.55,0.127,Sunny
2025-01-06 17:00:00+00:00,30.45,36.34525,0.0,0.0,0.0,6.889557,0.0,1013.0,1.0,2.77071,1036.0,33.658234,0.7739049,33.9,0.127,Sunny
2025-01-06 18:00:00+00:00,31.35,34.19049,0.0,0.0,22.0,9.144637,1.0,1012.6,1.0,3.015144,1027.0,34.004955,0.78759664,35.75,0.127,Sunny
2025-01-06 19:00:00+00:00,31.25,34.051888,0.0,0.0,33.0,12.620554,1.0,1012.1,1.0,3.004416,948.0,32.74672,0.74586505,36.65,0.127,Sunny
2025-01-06 20:00:00+00:00,30.35,33.802494,0.0,0.0,42.0,15.017871,1.0,1011.8,1.0,2.865171,808.0,30.360462,0.65346825,36.65,0.127,Sunny
2025-01-06 21:00:00+00:00,29.25,34.506058,0.0,0.0,43.0,14.241629,1.0,1011.5,1.0,2.6613507,630.0,28.218723,0.52267265,36.0,0.127,Sunny
2025-01-06 22:00:00+00:00,27.8,37.046604,0.0,0.0,16.0,14.120538,0.0,1011.2,1.0,2.3519611,422.0,26.291977,0.37646362,34.75,0.127,Sunny
2025-01-06 23:00:00+00:00,25.85,41.275764,0.0,0.0,0.0,12.144331,0.0,1011.6,1.0,1.9566904,229.0,24.600014,0.22697087,33.0,0.127,Sunny
2025-01-07 00:00:00+00:00,23.75,46.63586,0.0,0.0,0.0,8.996398,0.0,1012.1,1.0,1.5689137,54.0,22.944723,0.092970796,30.95,0.127,Sunny
2025-01-07 01:00:00+00:00,22.65,51.511135,0.0,0.0,0.0,7.072878,0.0,1012.5,0.0,1.3340129,0.0,22.285265,0.0444779,29.25,0.127,Sunny
2025-01-07 02:00:00+00:00,21.3,56.116203,0.0,0.0,0.0,6.7469993,0.0,1013.0,0.0,1.1120365,0.0,20.999735,0.03460034,27.6,0.127,Sunny
2025-01-07 03:00:00+00:00,20.0,60.995434,0.0,0.0,0.0,7.2044983,0.0,1013.3,0.0,0.9124285,0.0,19.649912,0.03007395,26.15,0.127,Sunny
2025-01-07 04:00:00+00:00,18.8,65.72189,0.0,0.0,0.0,5.9834766,0.0,1013.5,0.0,0.7442719,0.0,18.628511,0.016777765,24.85,0.127,Sunny
2025-01-07 05:00:00+00:00,17.9,69.30869,0.0,0.0,0.0,4.8899083,0.0,1013.6,0.0,0.629879,0.0,17.8721,0.0072599445,23.7,0.127,Sunny
2025-01-07 06:00:00+00:00,17.25,71.49988,0.0,0.0,0.0,4.7110505,0.0,1013.3,0.0,0.5614476,0.0,17.199953,0.004271303,22.7,0.127,Sunny
2025-01-07 07:00:00+00:00,16.65,73.057396,0.0,0.0,0.0,3.9763298,0.0,1013.2,0.0,0.5109918,0.0,16.627447,0.0,21.85,0.127,Sunny
2025-01-07 08:00:00+00:00,16.25,73.22774,0.0,0.0,8.0,3.550155,0.0,1013.3,0.0,0.4950254,0.0,16.179857,0.0,21.05,0.127,Sunny
